Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.64	Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.64.e.3	Increase_Interaction	C54357	Lidocaine and <PRECIPITANT> toxicity has been reported following coadministration with <LABELDRUG>. 
Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.79	Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.79.e.2	Increase_Interaction	C54357	"The clearance of <PRECIPITANT> (e.g., lidocaine, bupivacaine, mepivacaine) is reduced with administration of <LABELDRUG>. "
Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.80	Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.80.e.3	Increase_Interaction	C54357	Lidocaine and <PRECIPITANT> toxicity has been reported following coadministration with <LABELDRUG>. 
Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.80	Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.80.e.2	Increase_Interaction	C54357	<PRECIPITANT> and bupivacaine toxicity has been reported following coadministration with <LABELDRUG>. 
Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.85	Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.85.e.0	Decrease_Interaction	C54356	Administration of <PRECIPITANT> with <LABELDRUG> may reduce the efficacy of <LABELDRUG> in reducing blood pressure and heart rate.
Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.87	Dailymed.45806bf7-893a-4dd6-b9ab-c4dc6ce53946.s.87.e.3	Increase_Interaction	C54357	<LABELDRUG> when administered with <PRECIPITANT> increases the concentration of <PRECIPITANT>. 
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.11	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.11.e.3	Increase_Interaction	C54357	Coadministration of <LABELDRUG> and <PRECIPITANT> led to an increase of about 18% in AUC of <LABELDRUG> but did not affect the pharmacokinetics of its active metabolite. 
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.12	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.12.e.3	Decrease_Interaction	C54606	Coadministration of <LABELDRUG> and <PRECIPITANT> led to a reduction of about 20% in the AUC of <LABELDRUG> and that of its active metabolite. 
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.13	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.13.e.2	Decrease_Interaction	C54614	A somewhat greater interaction (approximately 40% reduction in the AUC of active metabolite and approximately 30% reduction in the AUC of <LABELDRUG>) has been reported with <PRECIPITANT>. 
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.14	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.14.e.3	Increase_Interaction	C54357	"<PRECIPITANT>, an inhibitor of cytochrome P450 2C9, decreased the AUC of the active metabolite by approximately 40%, but increased the AUC of <LABELDRUG> by approximately 70% following multiple doses. "
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.16	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.16.e.2	Increase_Interaction	C54355	"The AUC of active metabolite following oral <LABELDRUG> was not affected by <PRECIPITANT>, another inhibitor of P450 3A4, but the AUC of <LABELDRUG> was increased by 30%."
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.116	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.116.e.2	Decrease_Interaction	C54356	"<PRECIPITANT>, an inducer of drug metabolism, decreased the concentrations of <LABELDRUG> and its active metabolite. "
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.120	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.120.e.2	Increase_Interaction	C54355	"<PRECIPITANT>, an inhibitor of P450 2C9, decreased active metabolite concentration and increased <LABELDRUG> concentration. "
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.125	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.125.e.2	Increase_Interaction	C54357	"Lithium: As with other <PRECIPITANT>, lithium excretion may be reduced. "
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.125	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.125.e.3	Increase_Interaction	C54357	"Lithium: As with other drugs which affect the excretion of sodium, <PRECIPITANT> excretion may be reduced. "
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.136	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.136.e.5	Decrease_Interaction	C54356	"Single doses of either <PRECIPITANT> or colestipol resins bind the <LABELDRUG> and reduce its absorption from the gastrointestinal tract by up to 85 and 43 percent, respectively."
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.136	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.136.e.6	Decrease_Interaction	C54356	"Single doses of either cholestyramine or <PRECIPITANT> resins bind the <LABELDRUG> and reduce its absorption from the gastrointestinal tract by up to 85 and 43 percent, respectively."
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.138	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.138.e.5	Decrease_Interaction	C54358	"@item Pressor amines (e.g., norepinephrine) possible decreased response to <PRECIPITANT> but not sufficient to preclude their use."
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.141	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.141.e.3	Increase_Interaction	C54357	<PRECIPITANT> reduce the renal clearance of lithium and add a high risk of lithium toxicity. 
Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.141	Dailymed.45c45f61-b20b-41ba-af07-1f977163d39b.s.141.e.2	Increase_Interaction	C54357	Diuretic agents reduce the renal clearance of <PRECIPITANT> and add a high risk of <PRECIPITANT> toxicity. 
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.55	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.55.e.4	Increase_Interaction	C54610	"Studies showed that <LABELDRUG> increased the AUC of midazolam and <PRECIPITANT> by 3- to 4-fold and the Cmax by 2-fold, compared to placebo. "
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.55	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.55.e.3	Increase_Interaction	C54610	"Studies showed that <LABELDRUG> increased the AUC of <PRECIPITANT> and triazolam by 3- to 4-fold and the Cmax by 2-fold, compared to placebo. "
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.56	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.56.e.3	Increase_Interaction	C54611	The elimination half-life of midazolam and <PRECIPITANT> also increased (1.5- to 2.5-fold) during coadministration with <LABELDRUG>. 
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.56	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.56.e.2	Increase_Interaction	C54611	The elimination half-life of <PRECIPITANT> and triazolam also increased (1.5- to 2.5-fold) during coadministration with <LABELDRUG>. 
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.61	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.61.e.0	Increase_Interaction	C54357	"Administration of <LABELDRUG> (<LABELDRUG>) concomitantly with <PRECIPITANT> in five normal volunteers resulted in increased <PRECIPITANT> levels in all subjects, and bioavailability of <PRECIPITANT> was increased approximately 50%. "
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.65	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.65.e.6	Increase_Interaction	C54610	"In nine healthy subjects, <LABELDRUG> significantly increased the mean <PRECIPITANT> AUC 5.5-fold and Cmax 4.1-fold compared to placebo. "
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.67	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.67.e.4	Increase_Interaction	C54357	Enhanced effects and increased toxicity of <PRECIPITANT> may be possible during concomitant administration with <LABELDRUG>. 
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.70	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.70.e.2	Increase_Interaction	C54357	Concomitant administration of <LABELDRUG> with <PRECIPITANT> has been reported to result in elevated serum levels of <PRECIPITANT> (40% to 72% increase) resulting in toxicity in some cases. 
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.73	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.73.e.6	Increase_Interaction	C54355	A study in six healthy volunteers has shown a significant increase in peak <LABELDRUG> plasma levels (58%) and area-under-the-curve (53%) after a 1-week course of <PRECIPITANT> at 1200 mg per day and a single dose of <LABELDRUG> 60 mg. 
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.83	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.83.e.2	Increase_Interaction	C54357	"In renal and cardiac transplant recipients, a reduction of <PRECIPITANT> trough dose ranging from 15% to 48% was necessary to maintain concentrations similar to those seen prior to the addition of <LABELDRUG>. "
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.87	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.87.e.3	Increase_Interaction	C54357	Administration of <LABELDRUG> with <PRECIPITANT> in 24 healthy male subjects increased plasma <PRECIPITANT> concentrations approximately 20%. 
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.91	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.91.e.3	Increase_Interaction	C54357	"<LABELDRUG> significantly increases the AUC (0 ) of <PRECIPITANT> by 51%, T1/2 by 36%, and decreases its CLoral by 33%. "
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.94	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.94.e.0	Decrease_Interaction	C54356	Coadministration of <PRECIPITANT> with <LABELDRUG> lowered the <LABELDRUG> plasma concentrations to undetectable levels. 
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.97	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.97.e.5	Increase_Interaction	C54357	<LABELDRUG> is an inhibitor of CYP3A4 and has been shown to increase significantly the AUC of some <PRECIPITANT>. 
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.100	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.100.e.4	Increase_Interaction	C54355	"In a healthy volunteer cross-over study (N 10), co-administration of a single 20 mg dose of <PRECIPITANT> at the end of a 14 day regimen with 120 mg BID <LABELDRUG> SR resulted in a 5-fold increase in mean <PRECIPITANT> AUC versus <PRECIPITANT> alone. "
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.102	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.102.e.2	Increase_Interaction	C54355	"Computer-based simulations showed that at a daily dose of 480 mg of <LABELDRUG>, an 8- to 9-fold mean increase in <PRECIPITANT> AUC can be expected. "
Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.104	Dailymed.461fe23f-4453-4e3f-9621-0e3fda057d14.s.104.e.6	Increase_Interaction	C54610	"In a ten-subject randomized, open label, 4-way cross-over study, co-administration of <LABELDRUG> (120 mg BID <LABELDRUG> SR for 2 weeks) with a single 20 mg dose of <PRECIPITANT> resulted in 3- to 4-fold increase in mean <PRECIPITANT> AUC and Cmax versus <PRECIPITANT> alone. "
Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.10	Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.10.e.3	Increase_Interaction	C54357	Coadministration of <LABELDRUG> and <PRECIPITANT> led to an increase of about 18% in AUC of <LABELDRUG> but did not affect the pharmacokinetics of its active metabolite. 
Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.11	Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.11.e.3	Decrease_Interaction	C54606	Coadministration of <LABELDRUG> and <PRECIPITANT> led to a reduction of about 20% in the AUC of <LABELDRUG> and that of its active metabolite. 
Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.12	Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.12.e.2	Decrease_Interaction	C54614	A somewhat greater interaction (approximately 40% reduction in the AUC of active metabolite and approximately 30% reduction in the AUC of <LABELDRUG>) has been reported with <PRECIPITANT>. 
Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.13	Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.13.e.2	Increase_Interaction	C54605	"<PRECIPITANT>, an inhibitor of cytochrome P450 2C9, decreased the AUC of the active metabolite by approximately 40%, but increased the AUC of <LABELDRUG> by approximately 70% following multiple doses. "
Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.15	Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.15.e.2	Increase_Interaction	C54355	"The AUC of active metabolite following oral <LABELDRUG> was not affected by <PRECIPITANT>, another inhibitor of P450 3A4, but the AUC of <LABELDRUG> was increased by 30%."
Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.64	Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.64.e.3	Decrease_Interaction	C54356	"<PRECIPITANT>, an inducer of drug metabolism, decreased the concentrations of <LABELDRUG> and its active metabolite. "
Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.68	Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.68.e.2	Increase_Interaction	C54355	"<PRECIPITANT>, an inhibitor of P450 2C9, decreased active metabolite concentration and increased <LABELDRUG> concentration. "
Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.73	Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.73.e.3	Increase_Interaction	C54357	"Lithium: As with other <PRECIPITANT>, lithium excretion may be reduced. "
Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.73	Dailymed.46c2cb4b-eb65-45f5-891f-5e574adc962d.s.73.e.2	Increase_Interaction	C54357	"Lithium: As with other drugs which affect the excretion of sodium, <PRECIPITANT> excretion may be reduced. "
Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.43	Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.43.e.1	Increase_Interaction	C54355	"If symptomatic hypotension develops, a dose reduction or discontinuation of <LABELDRUG> or concomitant <PRECIPITANT> may be necessary."
Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.102	Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.102.e.3	Increase_Interaction	C54357	Studies with ACE inhibitors in combination with <PRECIPITANT>s indicate that the dose of the ACE inhibitor can be reduced when it is given with a <PRECIPITANT> (See DOSAGE AND ADMINISTRATION).
Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.102	Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.102.e.2	Increase_Interaction	C54357	Studies with <PRECIPITANT>s in combination with diuretics indicate that the dose of the <PRECIPITANT> can be reduced when it is given with a diuretic (See DOSAGE AND ADMINISTRATION).
Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.123	Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.123.e.3	Increase_Interaction	C54357	"Lithium: Lithium toxicity has been reported in patients receiving lithium concomitantly with <PRECIPITANT>, including ACE inhibitors. "
Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.123	Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.123.e.0	Increase_Interaction	C54357	"<PRECIPITANT>: <PRECIPITANT> toxicity has been reported in patients receiving lithium concomitantly with drugs which cause elimination of sodium, including ACE inhibitors. "
Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.124	Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.124.e.2	Increase_Interaction	C54357	Lithium toxicity was usually reversible upon discontinuation of lithium and the <PRECIPITANT>. 
Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.124	Dailymed.46f17ba7-a78c-4a9e-7597-27654f097bd3.s.124.e.3	Increase_Interaction	C54357	<PRECIPITANT> toxicity was usually reversible upon discontinuation of lithium and the ACE inhibitor. 
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.93	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.93.e.2	Increase_Interaction	C54357	Lithium   Renal clearance of lithium is reduced by <PRECIPITANT> and increases the risk of lithium toxicity. 
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.93	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.93.e.5	Increase_Interaction	C54357	Lithium   Renal clearance of <PRECIPITANT> is reduced by thiazides and increases the risk of <PRECIPITANT> toxicity. 
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.94	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.94.e.2	Increase_Interaction	C54357	"Reversible increases in serum lithium concentrations and toxicity have been reported during concomitant administration of lithium with ACE inhibitors, and with some <PRECIPITANT>. "
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.94	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.94.e.1	Increase_Interaction	C54357	"Reversible increases in serum lithium concentrations and toxicity have been reported during concomitant administration of lithium with <PRECIPITANT>, and with some angiotensin II receptor antagonists. "
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.94	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.94.e.7	Increase_Interaction	C54357	"Reversible increases in serum <PRECIPITANT> concentrations and toxicity have been reported during concomitant administration of <PRECIPITANT> with ACE inhibitors, and with some angiotensin II receptor antagonists. "
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.95	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.95.e.2	Increase_Interaction	C54357	An increase in serum <PRECIPITANT> concentration has been reported during concomitant administration of <PRECIPITANT> with cand<LABELDRUG>. 
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.106	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.106.e.0	Decrease_Interaction	C54356	"Ion Exchange resins   Single doses of either <PRECIPITANT> or colestipol resins bind the <LABELDRUG> and reduce its absorption from the gastrointestinal tract by up to 85% and 43%, respectively. "
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.106	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.106.e.1	Decrease_Interaction	C54356	"Ion Exchange resins   Single doses of either cholestyramine or <PRECIPITANT> bind the <LABELDRUG> and reduce its absorption from the gastrointestinal tract by up to 85% and 43%, respectively. "
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.108	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.108.e.3	Increase_Interaction	C54357	"Skeletal <PRECIPITANT>, nondepolarizing (eg, tubocurarine)  Possible increased responsiveness to <PRECIPITANT> such as curare derivatives."
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.109	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.109.e.3	Increase_Interaction	C54357	Digitalis: <PRECIPITANT>-induced hypokalemia or hypomagnesemia may predispose to digoxin toxicity.
Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.109	Dailymed.48b021e4-5897-42fd-12be-3190a9b087e8.s.109.e.0	Increase_Interaction	C54357	Digitalis: Thiazide-induced hypokalemia or hypomagnesemia may predispose to <PRECIPITANT> toxicity.
Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.84	Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.84.e.3	Increase_Interaction	C54357	@item <PRECIPITANT> may have an additive effect when given with beta-blocking agents. 
Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.84	Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.84.e.2	Increase_Interaction	C54357	@item Catecholamine-depleting drugs may have an additive effect when given with <PRECIPITANT>. 
Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.86	Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.86.e.2	Increase_Interaction	C54355	@item <PRECIPITANT> are likely to increase <LABELDRUG> concentration. 
Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.93	Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.93.e.1	Increase_Interaction	C54357	"<PRECIPITANT> (eg, reserpine, monoamine oxidase (MAO) inhibitors) may have an additive effect when given with beta-blocking agents. "
Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.93	Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.93.e.7	Increase_Interaction	C54357	"Catecholamine depleting drugs (eg, reserpine, monoamine oxidase (MAO) inhibitors) may have an additive effect when given with <PRECIPITANT>. "
Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.96	Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.96.e.1	Increase_Interaction	C54355	"<PRECIPITANT> such as quinidine, fluoxetine, paroxetine, and propafenone are likely to increase <LABELDRUG> concentration. "
Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.97	Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.97.e.3	Increase_Interaction	C54603	"In healthy subjects with CYP2D6 extensive metabolizer phenotype, coadministration of <PRECIPITANT> 100 mg and immediate-release <LABELDRUG> 200 mg tripled the concentration of S-<LABELDRUG> and doubled the <LABELDRUG> elimination half-life. "
Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.98	Dailymed.4a5762c6-d7a2-4e4c-10b7-8832b36fa5f4.s.98.e.5	Increase_Interaction	C54355	"In four patients with cardiovascular disease, coadministration of <PRECIPITANT> 150 mg t.i.d. with immediate-release <LABELDRUG> 50 mg t.i.d. resulted in two- to five-fold increases in the steady-state concentration of <LABELDRUG>. "
Dailymed.5012f997-9fb2-4c3d-99fd-4f7efd7c39af.s.30	Dailymed.5012f997-9fb2-4c3d-99fd-4f7efd7c39af.s.30.e.3	Increase_Interaction	C54357	Caution should be used when lithium and <PRECIPITANT> are used concomitantly because diuretic-induced sodium loss may reduce the renal clearance of lithium and increase serum lithium levels with risk of lithium toxicity. 
Dailymed.5012f997-9fb2-4c3d-99fd-4f7efd7c39af.s.30	Dailymed.5012f997-9fb2-4c3d-99fd-4f7efd7c39af.s.30.e.2	Increase_Interaction	C54357	Caution should be used when <PRECIPITANT> and diuretics are used concomitantly because diuretic-induced sodium loss may reduce the renal clearance of <PRECIPITANT> and increase serum <PRECIPITANT> levels with risk of <PRECIPITANT> toxicity. 
Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.85	Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.85.e.2	Increase_Interaction	C54357	<PRECIPITANT> may add to or potentiate the action of other antihypertensive drugs.
Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.85	Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.85.e.3	Increase_Interaction	C54357	Thiazides may add to or potentiate the action of other <PRECIPITANT>.
Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.88	Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.88.e.3	Increase_Interaction	C54357	Thiazides have also been shown to increase the responsiveness to <PRECIPITANT>.
Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.88	Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.88.e.2	Increase_Interaction	C54357	<PRECIPITANT> have also been shown to increase the responsiveness to tubocurarine.
Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.89	Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.89.e.3	Increase_Interaction	C54357	Lithium generally should not be given with <PRECIPITANT> because they reduce its renal clearance and add a high risk of lithium toxicity. 
Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.89	Dailymed.53b6f198-e4a7-4505-9672-efb8c64073ae.s.89.e.8	Increase_Interaction	C54357	Lithium generally should not be given with diuretics because they reduce its renal clearance and add a high risk of <PRECIPITANT> toxicity. 
Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.25	Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.25.e.2	Increase_Interaction	C54355	<PRECIPITANT> 200 mg administered with <LABELDRUG> increased <LABELDRUG> exposure by 5 fold. 
Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.38	Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.38.e.2	Increase_Interaction	C54357	@item Consider dose reduction if co-administered with <PRECIPITANT> (5.5)
Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.73	Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.73.e.2	Increase_Interaction	C54355	"<PRECIPITANT> can lead to a marked increase in <LABELDRUG> concentrations see Dosage and Administration (2.3), Drug Interactions (7.1). "
Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.76	Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.76.e.2	Decrease_Interaction	C54356	"Avoid co-administration of <PRECIPITANT> (e.g., rifampin, rifabutin, rifapentin, barbiturates, phenytoin, carbamazepine, St. John's Wort) with <LABELDRUG>, as this can lead to a reduction in the plasma concentration of <LABELDRUG> and decreased effectiveness of <LABELDRUG> treatment. "
Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.88	Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.88.e.3	Increase_Interaction	C54355	Co-administration of <LABELDRUG> and <PRECIPITANT> 200 mg daily results in a 5 fold increase in exposure to <LABELDRUG>. 
Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.89	Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.89.e.1	Increase_Interaction	C54355	"Co-administration of <LABELDRUG> with 400 mg ketoconazole daily or with other <PRECIPITANT> (e.g., clarithromycin, itraconazole, telithromycin, saquinavir, nelfinavir, ritonavir and nefazodone) at the highest labeled dose would be expected to cause an even greater increase in <LABELDRUG> exposure. "
Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.96	Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.96.e.2	Increase_Interaction	C54355	Co-administration of <PRECIPITANT> and <LABELDRUG> results in a 1.8 fold increase in exposure to <LABELDRUG> see Dose and Administration (2.3) and Warnings and Precautions (5.5).
Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.101	Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.101.e.3	Decrease_Interaction	C54356	Co-administration of <PRECIPITANT> and <LABELDRUG> reduces exposure to <LABELDRUG> by 85%. 
Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.109	Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.109.e.3	Increase_Interaction	C54610	Co-administration of <LABELDRUG> with <PRECIPITANT> increased <PRECIPITANT> AUC by 20% and Cmax by 30%.
Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.114	Dailymed.5526617c-c7b9-4556-886d-729bbabbc566.s.114.e.3	Increase_Interaction	C54357	"Co-administration of <PRECIPITANT> and <LABELDRUG> increases the exposure to <PRECIPITANT> and its active metabolite <PRECIPITANT>- hydroxyacid by factors of 1.4 and 1.3, respectively. "
